lat,oddlat,lon,oddlong,oblig_proportion,Oblig&fac_proportion,Oblig&Fac&Linked_proportion,Direct&Indirect_proportion,Direct&Indirect_proportion_alternate_1,Oblig_Count,Oblig&Fac_Count,Oblig&Fac&Linked_Count,Direct&Indirect_Count,Direct&Indirect_Count_alternate_1,cor_diversity,Coral Diversity Original,fish_sp_div,LogFishDiv,fish_gen_div,reef_fraction,fraction_30m,isolation,mean_Present.Surface.Phytoplankton.Mean,mean_Present.Surface.Primary.productivity.Mean,mean_Present.Surface.Salinity.Mean,mean_Present.Surface.Temperature.Mean,mean_Present.Surface.Temperature.Range,mean_bo_ph.asc,min_Present.Surface.Phytoplankton.Mean,min_Present.Surface.Primary.productivity.Mean,min_Present.Surface.Salinity.Mean,min_Present.Surface.Temperature.Mean,min_Present.Surface.Temperature.Range,min_bo_ph.asc,max_Present.Surface.Phytoplankton.Mean,max_Present.Surface.Primary.productivity.Mean,max_Present.Surface.Salinity.Mean,max_Present.Surface.Temperature.Mean,max_Present.Surface.Temperature.Range,max_bo_ph.asc,fish_mean_troph,fish_var_troph,fish_mean_size,fish_var_size,fish_mean_vuln,fish_min_depth,fish_max_depth,Province,Region,Fish?,Coral?,Realm,Prin1,Prin2,Prin3,Prin4,Prin5,Fish Richness Predicted With Corals,Fish Richness Predicted Without Corals,PredictedSpeciesLost,Predicted%SpeciesLost,ExpectedSpeciesremainingAfterLoss,PC1-Coral Association,Residual PC1-Coral Association,FishRichnessUnrelatedToCorals,Pred Formula FishRichnessUnrelatedToCorals,Pred Formula Direct&Indirect_Count,UnrelatedToCoralsNoCoral,CoralDependentNoCoral,phylo_div,func_div,fe_n
-19.5,0,48.5,0,0.00433213,0.041155235,0.158122744,0.196345483,0.164979885,6,57,219,271.9384934,228.4971404,66,66,1384,7.232733136,687,0.02,0.016875,0.416,2.005670556,0.023243056,34.894405,26.24214028,5.097931444,8.25353241,1.830346,0.019931,34.879669,26.167948,5.059999,8.252346039,1.830346,0.019931,34.879669,26.167948,5.059999,8.252346039,3.504879825,0.570261632,54.00685266,96.1196357,32.80573699,55.13511561,430.4696532,western Indian,western Indian,1,1,Indo-Pacific,3.236621279,4.658478046,1.597474821,1.991547384,-0.695276654,1473.447025,843.996464,629.4505611,0.427195922,792.7608433,-0.513007481,0.061481333,1112.061507,1296.911507,335.7577192,675.1815098,113.8674662,44758.0597335324,0.002466471566838,243
-19.5,0,57.5,1,0.004601227,0.042177914,0.160276074,0.206086098,0.170140509,6,55,209,268.7362718,221.8632236,68,68,1303,7.172424577,675,0.05,0.007083333,0.97,0.688724326,0.000758049,35.02674073,26.04243558,5.742134403,8.265199449,0.668294,0.000657,34.970548,25.906471,5.59,8.263141632,0.668294,0.000657,34.970548,25.906471,5.59,8.263141632,3.52091402,0.581389213,57.33355702,100.5814947,33.7090023,59.27782041,445.285495,western Indian,western Indian,1,1,Indo-Pacific,-2.883702274,0.908112498,0.408475528,-0.626474979,-0.602801581,849.7035755,478.5644104,371.1391651,0.436786635,733.8670152,-0.386227077,-1.858223927,1034.263728,892.2937242,276.2400868,251.7234239,47.6258867,43333.5949106808,0.002679556270268,237
-19.5,0,63.5,1,0.004962779,0.035566584,0.152191894,0.195863324,0.160408455,6,43,184,236.7987591,193.9338226,67,67,1208,7.096721378,653,0.1,0.028819444,1,0.569781542,0.000383396,34.95730473,25.7844047,5.595262639,8.248560946,0.553302,0.000338,34.907815,25.642721,5.539717,8.24575901,0.553302,0.000338,34.907815,25.642721,5.539717,8.24575901,3.547004992,0.568380818,59.99534367,105.8319932,34.23918874,61.73344371,474.5149007,western Indian,western Indian,1,1,Indo-Pacific,-3.133472329,0.753369117,0.07845724,-0.876275459,-0.971728428,809.6972611,459.8987158,349.7985453,0.432011521,686.1300826,-0.637237834,-2.221449037,971.2012409,861.5211033,264.4021512,230.3709544,39.14992464,41790.3269736002,0.002704924792146,225
-19.5,0,118.5,0,0.005646527,0.032185206,0.146245059,0.182540886,0.15245335,10,57,259,323.2799085,269.9948823,68,68,1770,7.478734826,840,0.04,0.236944444,0.468,1.120029875,0.004813111,34.78015775,27.03188572,8.460045174,8.267055088,1.033313,0.003936,34.165128,26.665852,7.299999,8.262966156,1.033313,0.003936,34.165128,26.665852,7.299999,8.262966156,3.523890785,0.554266001,51.76176218,91.48265504,32.26385876,63.88022599,418.1158192,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-1.241443684,2.134604912,0.469845044,-0.914657046,1.036838184,1390.56636,783.1855597,607.3808006,0.436786635,996.8876569,-0.780286035,-0.3352697,1446.720091,1330.774395,324.685633,690.2040942,96.0714329,53222.6033081099,0.002879544520494,260
-19.5,0,146.5,0,0.007564297,0.031265759,0.157841654,0.1941641,0.164246582,15,62,313,385.0274097,325.7009726,77,77,1982,7.591861715,881,0.07,0.104027778,0.29,1.72410981,0.017724667,35.2201079,25.55585986,8.673231667,8.458157676,1.576482,0.014126,35.19398,25.480869,8.372723,8.456961632,1.576482,0.014126,35.19398,25.480869,8.372723,8.456961632,3.499032094,0.560159791,48.77160154,87.50878299,31.52736125,66.1271443,404.0413724,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-0.411210671,6.011102885,4.133699499,0.855383921,1.255242709,1567.38813,818.1827857,749.2053444,0.477996056,1034.611817,-0.464604181,0.56092538,1596.97259,1390.314009,362.9020279,664.9623457,104.030066,57570.7373550043,0.002907006466138,275
-19.5,0,147.5,1,0.00747012,0.030876494,0.157868526,0.193958393,0.164263236,15,62,317,389.4684522,329.8405774,77,77,2007,7.604396349,882,0.12,0.350138889,0.358,1.536592066,0.013156791,35.23889747,25.56011843,7.790440209,8.460297375,1.103318,0.004819,35.181816,25.241358,6.456335,8.458925247,1.103318,0.004819,35.181816,25.241358,6.456335,8.458925247,3.498139769,0.559915923,48.35112608,87.04745505,31.47596911,65.72496263,400.4499253,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-2.398645426,3.906372764,4.021668417,0.267427998,0.362973619,1564.174198,816.5051003,747.6690974,0.477996056,1047.661916,-0.484490262,0.337255501,1617.531548,1448.731477,359.178207,723.3798132,100.3062452,57804.7835224106,0.002908338121443,277
-19.5,0,148.5,0,0.00738189,0.031003937,0.157972441,0.193376686,0.164225761,15,63,321,392.9414252,333.7067454,77,77,2031,7.616283562,884,0.52,0.199305556,0.484,1.193945329,0.006333951,35.2496632,25.675323,7.01803251,8.460044367,0.95209,0.002841,35.064186,25.233629,5.780001,8.458788872,0.95209,0.002841,35.064186,25.233629,5.780001,8.458788872,3.496322068,0.559711293,47.90603163,86.58535634,31.28067947,65.3323486,393.9118661,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-3.219038031,2.894000293,3.978553207,0.056920489,0.096558675,1437.714275,750.492522,687.2217532,0.477996056,1060.19001,-0.492641337,-0.131746096,1638.058575,1389.108919,353.8691919,663.7572557,94.99723003,58282.186231874,0.003019891307227,282
-19.5,0,149.5,1,0.007854688,0.030927835,0.160530191,0.196265686,0.166901659,16,63,327,399.7932016,339.9786788,77,77,2036,7.618742378,881,0.62,0.15875,0.595,1.009731632,0.003422896,35.14851535,25.8753055,6.241908104,8.456493802,0.856685,0.002042,35.048391,25.444231,5.5,8.453091621,0.856685,0.002042,35.048391,25.444231,5.5,8.453091621,3.493158156,0.560784909,47.51214464,86.47310943,31.09354617,64.3978389,392.5579568,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-3.513688255,2.216573862,3.884245857,0.011747582,0.041219199,1335.616751,697.1972119,638.4195395,0.477996056,1062.80003,-0.413043419,-0.464317616,1636.206798,1324.665358,351.3633684,599.3136939,92.49140656,58017.7542905765,0.002999775680366,279
-19.5,0,150.5,0,0.007984032,0.030938124,0.164171657,0.200924697,0.170774384,16,62,329,402.6530933,342.2318661,77,77,2003,7.602401336,866,0.11,0.035,0.7,0.872451701,0.002169972,35.09587813,26.07732421,5.731189139,8.450322469,0.732862,0.0012,35.062309,25.644516,5.51,8.445339203,0.732862,0.0012,35.062309,25.644516,5.51,8.445339203,3.490977823,0.563027756,47.03956997,85.36023856,30.99982027,64.87119321,393.8067898,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-3.804104784,1.689604018,3.688080005,-0.087288051,0.073641384,1229.360885,641.7312307,587.6296545,0.477996056,1045.5739,-0.345761975,-0.790208257,1600.346907,1249.531494,346.4150236,524.1798305,87.54306177,56990.6114782714,0.002867209033931,280
-19.5,0,152.5,0,0.008210181,0.033388068,0.176245211,0.214480375,0.182605548,15,61,322,391.8556458,333.620337,0,0,1826,7.509883061,786,0.12,0.032708333,0.822,0.736370139,0.001190986,35.13261017,26.03318646,5.418779299,8.429955377,0.675263,0.000758,35.11697,25.941439,5.209999,8.4220047,0.675263,0.000758,35.11697,25.941439,5.209999,8.4220047,3.483573009,0.569389771,47.14391681,87.81953329,30.93754655,67.63417306,407.5065717,central Indo-Pacific,central Indo-Pacific,1,0,Indo-Pacific,-3.843039755,1.211190833,3.279185703,-0.060409288,-0.024643981,578.7406047,578.7406047,-4.54747E-13,-7.85753E-16,1826,-0.093402549,,1434.144354,424.8525714,79.86577475,424.8525714,79.86577475,53204.308223448,0.002659844986203,274
-19.5,0,158.5,0,0.008464329,0.035066505,0.187424426,0.222325916,0.191109276,14,58,310,367.7270654,316.094742,66,66,1653,7.410347098,721,0.59,0.147013889,1,0.745044576,0.001073667,35.12100738,25.89383469,5.253988146,8.32731798,0.684424,0.000692,35.031994,25.618629,5.036991,8.318669319,0.684424,0.000692,35.031994,25.618629,5.036991,8.318669319,3.457299939,0.566745559,43.06434259,82.07520384,29.99722928,63.55777374,395.1451906,central Pacific,central Pacific,1,1,Indo-Pacific,-3.213997135,1.047519552,1.531540386,-0.333885314,-0.774641114,826.1771091,473.2376168,352.9394922,0.427195922,946.8451401,0.100837368,-1.491854449,1285.272935,864.7380256,274.0604542,243.0080282,52.17020117,49982.0743056729,0.002612195821895,268
-19.5,0,159.5,1,0.007912355,0.034692635,0.188679245,0.223514427,0.192313562,13,57,310,367.2342034,315.9711821,66,66,1642,7.40367029,709,0.04,0.00625,0.98,0.734031229,0.000973681,35.07214782,26.00664855,5.234398396,8.310070714,0.686201,0.000698,34.992021,25.712729,5.02,8.302207947,0.686201,0.000698,34.992021,25.712729,5.02,8.302207947,3.458425584,0.565973222,42.96630975,82.25544039,29.89768575,65.27831912,396.0718636,central Pacific,central Pacific,1,1,Indo-Pacific,-3.059079955,0.922810712,1.249580476,-0.372688508,-0.777280883,846.9583477,485.1411951,361.8171526,0.427195922,940.5442953,0.054557702,-1.456754824,1274.765797,888.3716213,275.6231118,266.6416239,53.73285878,49432.1171818415,0.002615827389882,267
-19.5,0,163.5,1,0.008652658,0.033992583,0.192830655,0.228436061,0.197001759,14,55,312,369.6095469,318.7488468,70,70,1617,7.38832786,694,0.57,0.196458333,0.786,0.8353585,0.001296542,35.00875973,26.02747043,5.254775632,8.277093227,0.743933,0.000905,34.938257,25.754766,4.639767,8.277000427,0.743933,0.000905,34.938257,25.754766,4.639767,8.277000427,3.453379224,0.564177135,42.43559231,82.38662819,29.57926407,64.58008658,393.3710575,central Pacific,central Pacific,1,1,Indo-Pacific,-2.617565117,0.858803446,0.869440752,-0.322752732,-0.976754231,1065.251947,589.918669,475.3332775,0.446216765,895.4674909,0.168147843,-0.586816184,1247.390453,1114.578314,302.0540533,455.167711,66.71590612,49024.1274051947,0.00247967802804,265
-19.5,0,164.5,0,0.00831202,0.03516624,0.195652174,0.231706223,0.199751666,13,55,306,362.3885329,312.4116056,70,70,1563,7.35436233,678,0.08,0.041319444,0.745,0.749466278,0.000922688,34.95574401,26.3762036,4.764346708,8.278067695,0.726011,0.000828,34.922257,25.94956,4.57,8.277000427,0.726011,0.000828,34.922257,25.94956,4.57,8.277000427,3.449579288,0.566167052,42.60308871,83.39191488,29.57049264,60.42930262,388.021753,central Pacific,central Pacific,1,1,Indo-Pacific,-2.598881859,0.535523182,0.89352385,-0.25636442,-0.869908614,1136.548343,629.4014178,507.1469247,0.446216765,865.5631962,0.204897119,-0.381289613,1200.611467,1174.323871,310.440618,514.913268,75.10247083,47738.0755978064,0.002433943884637,262
-19.5,0,165.5,1,0.008766015,0.037086986,0.206338503,0.24346466,0.210992046,13,55,306,361.058091,312.9012042,71,71,1482,7.301147806,647,0.05,0.012430556,0.714,0.735264167,0.000852604,34.95235989,26.41167579,4.784175708,8.280097114,0.725933,0.000828,34.905121,26.250248,4.639999,8.278764725,0.725933,0.000828,34.905121,26.250248,4.639999,8.278764725,3.430054645,0.567600642,41.44361761,81.41750045,29.37771255,59.24021592,374.5735493,central Pacific,central Pacific,1,1,Indo-Pacific,-2.553779826,0.420570589,0.90957398,-0.227419212,-0.666945913,1194.403814,655.8800348,538.5237787,0.450872454,813.8070229,0.445033385,-0.017274232,1120.941909,1218.433364,319.4022714,549.602609,80.70215067,45874.2345827754,0.002455606411198,262
-19.5,0,169.5,1,0.012276786,0.053571429,0.285714286,0.335400223,0.289591209,11,48,256,300.5185995,259.4737233,69,69,895,6.796823718,400,0.12,0.013125,0.75,0.763866079,0.00098275,34.94723073,26.34983476,4.909623921,8.284923864,0.73755,0.000856,34.90158,26.16197,4.550396,8.282942772,0.73755,0.000856,34.90158,26.16197,4.550396,8.282942772,3.369830508,0.596718403,43.25262387,90.27432417,28.4897095,21.13072626,195.1988827,central Pacific,central Pacific,1,1,Indo-Pacific,-2.5597602,0.504387788,1.005045562,-0.220795301,-0.7191573,1132.009585,632.2028983,499.8066872,0.441521603,499.838165,2.325849226,1.721114198,594.4814005,1165.235534,309.9812057,515.2450821,78.00503208,29642.5408752425,0.002195815810581,222
-19.5,0,170.5,0,0.012062726,0.05548854,0.297949337,0.352256259,0.302282486,10,46,247,292.020439,250.5921809,69,69,828,6.719013154,370,0.02,0.000763889,0.756,0.725676118,0.000818333,34.93698788,26.37346548,5.243558597,8.28519694,0.70643,0.000733,34.881621,26.182842,4.873484,8.283020973,0.70643,0.000733,34.881621,26.182842,4.873484,8.283020973,3.370904645,0.605221302,44.38623329,92.42605453,28.4360628,13.29227053,134.1521739,central Pacific,central Pacific,1,1,Indo-Pacific,-2.686801898,0.554749917,0.925209972,-0.358861849,-0.561918257,1113.319475,621.7648752,491.5545996,0.441521603,462.4201124,2.543945399,1.91442324,535.979561,1150.036239,307.5889366,500.0457868,75.61276299,27417.0039420749,0.002023711449521,217
-19.5,0,177.5,1,0.025641026,0.08974359,0.474358974,0.577332014,0.491603608,2,7,37,45.03189709,38.3450814,73,73,77,4.343805422,54,0.01,0.000763889,0.9,0.825095465,0.001560486,34.80705952,26.84170031,4.72390359,8.27301534,0.76578,0.001067,34.737364,26.537783,4.439999,8.271644592,0.76578,0.001067,34.737364,26.537783,4.439999,8.271644592,3.361038961,0.606706211,31.65974026,54.36225357,26.02428571,4.558441558,72.84415584,central Pacific,central Pacific,1,1,Indo-Pacific,-2.129305718,0.223639515,0.889098593,-0.175216121,-0.501747344,1055.12939,569.6994515,485.4299381,0.46006674,41.57486105,7.348433662,6.168414157,31.96810291,1094.510589,323.1312979,406.8395317,77.70723013,4740.29407199966,0.000264399315569,49
-19.5,0,178.5,0,0,0,0,0,0,0,0,0,0,0,73,73,0,,0,0.09,0.015,0.932,0.847211208,0.00164384,34.84779965,26.74503532,5.072455361,8.272152732,0.80954,0.0013,34.748078,26.514887,4.783869,8.270999908,0.80954,0.0013,34.748078,26.514887,4.783869,8.270999908,0,0,0,0,0,0,0,central Pacific,central Pacific,0,1,Indo-Pacific,-2.085317275,0.485621552,0.830322092,-0.222363314,-0.370651272,1003.561035,541.8559816,461.7050534,0.46006674,0,-4.292792107,,0,1042.494656,317.8915866,354.8235986,72.46751885,0,0,0
-19.5,0,179.5,1,0,0,0,0,0,0,0,0,0,0,73,73,0,,0,0.02,0.004097222,0.943,0.826847361,0.001422028,34.87136316,26.71957235,5.243347257,8.271436571,0.797291,0.001212,34.826825,26.48765,4.82885,8.270000458,0.797291,0.001212,34.826825,26.48765,4.82885,8.270000458,0,0,0,0,0,0,0,central Pacific,central Pacific,0,1,Indo-Pacific,-2.17638453,0.509974356,0.770929644,-0.228159006,-0.35570994,983.1310376,530.8251465,452.3058911,0.46006674,0,-4.292792107,,0,1022.051822,314.8603408,334.3807638,69.43627305,0,0,0
-20.5,1,-178.5,1,0.009302326,0.074418605,0.451162791,0.519537138,0.442808154,2,16,97,111.7004846,95.20375305,73,73,214,5.365976015,121,0.05,0.007291667,0.799,0.758433556,0.000996646,34.95847964,26.27602994,5.217284257,8.2729933,0.74504,0.00092,34.927626,26.055906,5.116978,8.270952225,0.74504,0.00092,34.927626,26.055906,5.116978,8.270952225,3.326066351,0.586768139,29.17327103,35.89141713,24.64588785,6.462616822,95.3364486,central Pacific,central Pacific,1,1,Indo-Pacific,-2.576310199,0.753012697,0.700372472,-0.382742954,-0.624626006,1083.414883,584.9717301,498.4431529,0.46006674,115.5457177,4.870682765,4.06820929,102.2995154,1127.702625,313.4167574,440.0315675,67.99268961,10127.6650609123,0.000342246928765,94
-20.5,1,-175.5,0,0.003636364,0.076363636,0.396363636,0.457995186,0.392028139,1,21,109,125.9486761,107.8077383,54,54,274,5.613128106,152,0.11,0.007638889,0.958,0.722131882,0.000811944,35.10984127,26.246783,5.34455284,8.26783922,0.694283,0.000722,35.067654,25.927057,5.157385,8.265143394,0.694283,0.000722,35.067654,25.927057,5.157385,8.265143394,3.340520446,0.609431227,34.18240876,58.34485145,25.72733577,6.058394161,96.17518248,central Pacific,central Pacific,1,1,Indo-Pacific,-2.775303419,0.756720584,0.518483566,-0.379714532,-0.702371523,775.8298986,491.7807261,284.0491725,0.366123003,173.6822971,3.605263208,2.184301415,148.0513239,781.2431446,233.4205776,272.5549649,51.87400697,11994.0464724012,0.000729181740566,111
-20.5,1,-174.5,1,0.008264463,0.079889807,0.374655647,0.442197371,0.375947516,3,29,136,160.5176457,136.4689482,54,54,362,5.891644212,190,0.35,0.138611111,0.962,0.739569993,0.00086841,35.17480365,26.09386431,5.543998764,8.265552097,0.699234,0.000722,35.151623,25.905626,5.18,8.263051987,0.699234,0.000722,35.151623,25.905626,5.18,8.263051987,3.348459384,0.624548358,39.42058011,64.29874449,27.57723757,9.151933702,126.8839779,central Pacific,central Pacific,1,1,Indo-Pacific,-2.806626202,0.857133107,0.449748967,-0.356282941,-0.724477307,762.1556119,483.1129103,279.0427016,0.366123003,229.4634728,3.887670609,2.448257069,201.4823543,762.5889576,230.0335606,253.9007779,48.48698994,15073.9415058545,0.000983860202264,143
-20.5,1,-161.5,0,0.016018307,0.075514874,0.352402746,0.406945997,0.354785831,7,33,154,177.8354006,155.0414082,0,0,436,6.077642243,216,0.01,0,0.908,0.458927167,0.000208646,35.52938462,26.4161112,4.340991174,8.238794115,0.45384,0.000201,35.503455,26.18646,4.050001,8.237999916,0.45384,0.000201,35.503455,26.18646,4.050001,8.237999916,3.32372093,0.627097497,36.25665138,66.65566663,26.63974771,11.00917431,152.7178899,Polynesian,central Pacific,1,0,Indo-Pacific,-3.17121569,-0.28798923,-0.039484965,0.026296284,-1.187934481,524.947688,524.947688,-9.09495E-13,-1.73254E-15,436,4.149776209,,258.1645994,334.5205017,52.8607288,334.5205017,52.8607288,16927.9767836738,0.001168806530484,158
-20.5,1,-158.5,1,0.018292683,0.075203252,0.335365854,0.386718292,0.337020277,9,37,165,190.2653994,165.8139763,43,43,491,6.196444128,244,0.02,0.000277778,0.954,0.486746854,0.000244167,35.62204106,26.39946423,4.127708556,8.235182868,0.471605,0.00022,35.581961,26.176199,3.84,8.234999657,0.471605,0.00022,35.581961,26.176199,3.84,8.234999657,3.335257732,0.631259733,37.27775967,65.69057197,27.61152749,12.3095723,203.5376782,Polynesian,central Pacific,1,1,Indo-Pacific,-3.110375479,-0.322694365,-0.066557551,0.160836489,-1.296967882,722.5324378,502.5677976,219.9646401,0.304435661,341.5220906,4.115394243,2.741109691,300.7346006,694.611575,194.102859,289.5450615,49.53799717,18754.7523246775,0.001276409871019,168
-20.5,1,-157.5,0,0.018255578,0.07505071,0.328600406,0.379209904,0.330030144,9,37,162,186.9504829,162.704861,43,43,492,6.198478716,246,0.01,0.000486111,0.971,0.495792007,0.000256681,35.64958317,26.40534994,4.264519688,8.234562344,0.479761,0.000229,35.613647,26.201115,4.106516,8.234000206,0.479761,0.000229,35.613647,26.201115,4.106516,8.234000206,3.334773663,0.632947129,37.16947154,65.74148082,27.53542683,12.36382114,219.6300813,Polynesian,central Pacific,1,1,Indo-Pacific,-3.123068309,-0.221311325,-0.130910463,0.130668548,-1.177871393,703.0959843,489.0484937,214.0474906,0.304435661,342.2176549,4.013689174,2.570365408,305.0495171,665.4179081,191.2443589,260.3513947,46.67949704,18763.8109435609,0.001308757930172,167
-20.5,1,-143.5,0,0.018083183,0.072332731,0.298372514,0.355422609,0.307015757,10,40,165,196.548703,169.7797136,20,20,552,6.313548046,267,0.05,0.005138889,1,0.580465576,0.000484069,36.00594548,26.39464013,4.690734458,8.232048882,0.541969,0.000358,35.967076,26.206581,4.459999,8.229997635,0.541969,0.000358,35.967076,26.206581,4.459999,8.229997635,3.372527473,0.613952415,41.22057971,96.58892609,28.2745471,15.29710145,303.3043478,Polynesian,central Pacific,1,1,Indo-Pacific,-3.125058887,0.129160266,-0.328216131,0.359970726,-0.978064912,538.3148981,454.6790194,83.63587871,0.155366086,466.2379206,3.567766137,2.001551421,355.451297,360.9947975,104.0186414,172.591768,36.77917078,20975.5788687501,0.001877120917103,176
-20.5,1,-139.5,0,0.018083183,0.072332731,0.296564195,0.354744523,0.305534468,10,40,164,196.1737212,168.9605607,22,22,552,6.313548046,270,0.01,0.001875,1,0.498138139,0.000272361,36.12543992,26.29075784,4.521267958,8.219424778,0.486843,0.000254,36.066868,26.109821,4.209999,8.217087746,0.486843,0.000254,36.066868,26.109821,4.209999,8.217087746,3.374725275,0.61494097,42.35952899,98.09795086,28.52382246,14.50362319,297.6992754,Polynesian,central Pacific,1,1,Indo-Pacific,-3.247332963,-0.03063069,-0.573845855,0.39841697,-1.2301042,542.9482986,450.9141287,92.03416987,0.169508165,458.4314928,3.550737774,1.989129971,355.8262788,375.5810324,106.4352138,168.3376999,32.4717961,21080.1502825991,0.001858549212921,176
-20.5,1,-138.5,1,0.018281536,0.073126143,0.297989031,0.354664682,0.305118557,10,40,163,194.0015812,166.8998506,19,19,546,6.302618976,271,0.03,0.006875,1,0.481528188,0.000250826,36.15489653,26.2651355,4.476542757,8.216652764,0.465604,0.000223,36.089427,26.105143,4.24,8.214738846,0.465604,0.000223,36.089427,26.105143,4.24,8.214738846,3.377306273,0.616697051,42.69275735,98.68369642,28.61580586,14.82234432,300.9395604,Polynesian,central Pacific,1,1,Indo-Pacific,-3.295105207,-0.058230291,-0.637798677,0.389180157,-1.254155588,527.4867059,449.3105419,78.17616395,0.148204994,465.0800734,3.599330924,2.038518841,351.9984188,344.5664609,95.13499701,165.5835828,31.25749992,21010.7749708811,0.001850309506538,175
-20.5,1,-29.5,0,0.009367681,0.070257611,0.262295082,0.323820315,0.269969384,4,30,112,138.2712743,115.276927,0,0,426,6.054439346,262,0.02,0.000555556,1,0.553535708,0.000362326,37.27490449,25.51164045,6.132406188,8.204892032,0.541507,0.00034,37.210564,25.376814,5.889999,8.199338913,0.541507,0.00034,37.210564,25.376814,5.889999,8.199338913,3.475,0.598730969,60.40903756,125.9594647,32.48380282,16.67840376,278.5187793,south-western Atlantic,western Atlantic,1,0,Atlantic,-3.969830471,1.420281099,-1.469334248,0.653611408,-1.060907954,365.6662689,365.6662689,-6.82121E-13,-1.86542E-15,426,2.225446563,,287.7287257,-62.14760522,-11.8107123,-62.14760522,-11.8107123,18633.6616868374,0.00154364322795,155
-20.5,1,-28.5,1,0.009302326,0.069767442,0.260465116,0.321893113,0.268183033,4,30,112,138.4140388,115.3187041,0,0,429,6.061456919,265,0.01,0.000208333,1,0.555093604,0.000362688,37.26435042,25.40938353,6.416522299,8.212092929,0.544137,0.000342,37.209039,25.282459,6.093506,8.20731926,0.544137,0.000342,37.209039,25.282459,6.093506,8.20731926,3.478922717,0.599473431,61.01013986,126.0643828,32.54990676,15.42191142,288.5524476,south-western Atlantic,western Atlantic,1,0,Atlantic,-4.07785708,1.598839225,-1.373293712,0.577354383,-0.999773457,360.9773645,360.9773645,-6.25278E-13,-1.73218E-15,429,2.182014471,,290.5859612,-73.15406302,-13.89871425,-73.15406302,-13.89871425,18805.3889973482,0.00154364322795,155
-20.5,1,43.5,1,0.004441155,0.039970392,0.15396003,0.192874179,0.161930246,6,54,208,260.5730163,218.767763,61,61,1350,7.207859871,683,0.09,0.103472222,0.432,1.006055465,0.003354021,34.51510704,27.331645,6.194649486,8.218342513,0.888929,0.001825,33.800049,27.129311,5.970001,8.217000008,0.888929,0.001825,33.800049,27.129311,5.970001,8.217000008,3.510306199,0.574799231,55.12458458,96.79969875,33.20925185,55.82888889,434.4807407,western Indian,western Indian,1,1,Indo-Pacific,-1.04189321,0.579591445,-0.084779843,-0.966405609,0.373275367,1509.944528,902.1940622,607.7504654,0.402498538,806.6269732,-0.583115071,0.046744549,1089.426984,1423.649575,318.3013342,849.020335,113.2209488,43889.2019238934,0.002469828738714,240
-20.5,1,44.5,0,0.00443459,0.040650407,0.154471545,0.192660143,0.161707801,6,55,209,260.669174,218.7906544,61,61,1352,7.209340257,679,0.06,0.138680556,0.434,1.414339407,0.010842185,33.58843922,27.32779826,6.577369296,8.217463407,1.17584,0.005958,33.187907,27.223698,6.39938,8.217000008,1.17584,0.005958,33.187907,27.223698,6.39938,8.217000008,3.512220566,0.572754205,54.73077412,96.18171016,33.07764053,55.91198225,431.5096154,western Indian,western Indian,1,1,Indo-Pacific,0.719057474,1.637996429,0.357280296,-1.024809368,0.554264553,1574.202132,940.5880748,633.6140573,0.402498538,807.8219761,-0.564413358,0.027153138,1091.330826,1454.526943,333.766361,879.8977034,128.6859756,43938.6009632715,0.002469828738714,240
-20.5,1,57.5,1,0.005586592,0.038175047,0.14990689,0.193880809,0.158846702,6,41,161,208.2279894,170.6013581,68,68,1073,6.978213743,600,0.21,0.021458333,0.977,0.715238603,0.000844365,35.10983517,25.89291477,6.048158627,8.26832784,0.689335,0.000701,35.058372,25.772591,5.916428,8.266056061,0.689335,0.000701,35.058372,25.772591,5.916428,8.266056061,3.548550047,0.565809645,60.26821563,105.592318,34.35,57.5694315,483.5899348,western Indian,western Indian,1,1,Indo-Pacific,-2.973297646,1.196940025,0.391020669,-0.657453746,-0.543736294,820.9415233,462.3652382,358.5762851,0.436786635,604.3279412,-0.540334765,-2.047883105,864.7720106,857.131131,270.4863436,216.5608306,41.87214349,38143.4252129126,0.002184458649179,210
-20.5,1,115.5,1,0.006472492,0.033656958,0.152750809,0.191073838,0.159222128,10,52,236,295.2090799,245.998187,69,69,1544,7.342131731,781,0.16,0.326805556,0.606,1.112672573,0.004496168,34.57441258,26.27024248,8.22413651,8.274372799,0.995051,0.00357,33.569605,25.83363,6.938692,8.268760681,0.995051,0.00357,33.569605,25.83363,6.938692,8.268760681,3.527527723,0.564888232,53.82913058,93.92470483,32.98165155,68.80375648,438.5569948,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-1.446274196,2.345775294,0.771901273,-1.433358871,0.225401314,1233.320459,688.7828327,544.5376267,0.441521603,862.2906444,-0.5651337,-0.662913991,1248.79092,1256.530254,315.2098555,606.539802,83.23368183,48514.3892488286,0.002661922510345,251
